customer_id,recency_days,frequency,monetary,first_order,country,channel,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,segment
C52423,66,2,948.55,2023-09-14,France,Organic Search,475,474.275,3,3,4,10,Loyal
C52424,99,1,307.57,2024-09-24,Germany,Organic Search,99,307.57,3,2,3,8,Potential Loyal
C52425,224,1,32.89,2024-05-22,Spain,Organic Search,224,32.89,2,2,1,5,Hibernating
C52426,181,3,337.37,2024-02-23,Germany,Organic Search,313,112.45666666666666,2,4,3,9,At Risk
C52427,553,1,264.11,2023-06-28,Germany,Referral,553,264.11,1,2,2,5,Hibernating
C52428,167,2,346.15999999999997,2023-08-24,France,Organic Search,496,173.07999999999998,2,3,3,8,At Risk
C52432,39,3,436.74,2024-04-16,France,Paid Social,260,145.58,4,4,3,11,Loyal
C52433,144,1,718.8499999999999,2024-08-10,Spain,Referral,144,718.8499999999999,2,2,4,8,Can't Lose Them
C52435,162,1,90.53999999999999,2024-07-23,France,Paid Social,162,90.53999999999999,2,2,1,5,Hibernating
C52437,106,1,85.86,2024-09-17,Spain,Referral,106,85.86,3,2,1,6,Needs Attention
C52438,129,3,1880.3899999999999,2023-03-22,Netherlands,Referral,651,626.7966666666666,3,4,5,12,Loyal
C52439,305,2,176.98000000000002,2023-12-19,Spain,Referral,379,88.49000000000001,1,3,2,6,At Risk
C52442,89,4,1006.9300000000001,2023-01-14,Italy,Referral,718,251.73250000000002,3,5,5,13,Loyal
C52444,69,4,1229.78,2023-01-28,Germany,Paid Social,704,307.445,3,5,5,13,Loyal
C52446,10,2,492.27,2024-12-05,France,Direct,27,246.135,5,3,3,11,Loyal
C52454,38,9,2827.85,2023-03-01,Austria,Direct,672,314.2055555555555,4,5,5,14,Champions
C52456,243,1,244.60999999999999,2024-05-03,Germany,Referral,243,244.60999999999999,2,2,2,6,Hibernating
C52457,402,2,160.05,2023-11-20,Netherlands,Paid Social,408,80.025,1,3,2,6,At Risk
C52458,94,6,1331.1799999999998,2023-03-12,Italy,Organic Search,661,221.86333333333332,3,5,5,13,Loyal
C52459,87,5,1267.7,2024-08-03,Germany,Email,151,253.54000000000002,3,5,5,13,Loyal
C52460,18,7,1109.62,2024-08-06,France,Organic Search,148,158.51714285714283,5,5,5,15,Champions
C52461,100,5,1463.5,2023-08-14,France,Email,506,292.7,3,5,5,13,Loyal
C52464,118,2,1335.1699999999998,2024-05-26,Netherlands,Email,220,667.5849999999999,3,3,5,11,Loyal
C52465,59,2,295.76,2024-04-19,Germany,Email,257,147.88,3,3,3,9,Loyal
C52467,2,2,1457.58,2024-05-28,Spain,Paid Social,218,728.79,5,3,5,13,Loyal
C52468,627,1,753.64,2023-04-15,Germany,Paid Social,627,753.64,1,2,4,7,Can't Lose Them
C52469,121,3,915.84,2023-09-27,Netherlands,Organic Search,462,305.28000000000003,3,4,4,11,Loyal
C52470,83,1,136.72,2024-10-10,Netherlands,Email,83,136.72,3,2,2,7,Potential Loyal
C52471,163,1,184.87,2024-07-22,Spain,Organic Search,163,184.87,2,2,2,6,Hibernating
C52473,8,3,556.87,2024-12-23,Germany,Referral,9,185.62333333333333,5,4,4,13,Champions
C52475,45,2,640.31,2024-01-27,France,Email,340,320.155,4,3,4,11,Loyal
C52476,421,1,82.54,2023-11-07,Germany,Organic Search,421,82.54,1,2,1,4,Hibernating
C52477,24,3,1222.3700000000001,2024-07-02,Germany,Organic Search,183,407.4566666666667,4,4,5,13,Champions
C52478,39,4,273.78000000000003,2023-03-28,Germany,Organic Search,645,68.44500000000001,4,5,2,11,Potential Loyal
C52479,587,1,144.15,2023-05-25,Germany,Organic Search,587,144.15,1,2,2,5,Hibernating
C52480,226,1,165.94,2024-05-20,France,Direct,226,165.94,2,2,2,6,Hibernating
C52483,406,1,308.07,2023-11-22,Germany,Email,406,308.07,1,2,3,6,Hibernating
C52484,296,3,383.3,2023-11-27,Austria,Referral,401,127.76666666666667,1,4,3,8,At Risk
C52487,235,2,711.92,2023-05-19,France,Organic Search,593,355.96,2,3,4,9,At Risk
C52488,97,1,909.66,2024-09-26,Spain,Email,97,909.66,3,2,4,9,Potential Loyal
C52489,186,2,2078.77,2023-01-27,Austria,Direct,705,1039.385,2,3,5,10,At Risk
C52490,121,5,1394.68,2023-06-16,Germany,Organic Search,565,278.93600000000004,3,5,5,13,Loyal
C52493,221,1,222.8,2024-05-25,Netherlands,Paid Social,221,222.8,2,2,2,6,Hibernating
C52494,29,1,59.26,2024-12-03,Austria,Email,29,59.26,4,2,1,7,New / Promising
C52496,16,2,888.0899999999999,2024-12-08,Netherlands,Direct,24,444.04499999999996,5,3,4,12,Loyal
C52497,95,1,218.4,2024-09-28,Germany,Referral,95,218.4,3,2,2,7,Potential Loyal
C52499,226,1,46.61,2024-05-20,Germany,Referral,226,46.61,2,2,1,5,Hibernating
C52502,175,2,168.87,2023-08-12,Netherlands,Paid Social,508,84.435,2,3,2,7,At Risk
C52503,131,3,395.25,2023-01-05,France,Referral,727,131.75,3,4,3,10,Loyal
C52504,495,1,88.82,2023-08-25,France,Paid Social,495,88.82,1,2,1,4,Hibernating
C52506,215,3,933.88,2023-05-31,Germany,Paid Social,581,311.29333333333335,2,4,4,10,At Risk
C52507,28,2,1099.62,2024-08-25,Germany,Organic Search,129,549.81,4,3,5,12,Loyal
C52508,54,1,355.1,2024-11-08,Austria,Email,54,355.1,3,2,3,8,Potential Loyal
C52509,19,5,2039.34,2023-02-22,Spain,Organic Search,679,407.868,5,5,5,15,Champions
C52510,24,3,380.09,2024-10-09,France,Email,84,126.69666666666666,4,4,3,11,Loyal
C52512,85,1,272.27,2024-10-08,Austria,Referral,85,272.27,3,2,2,7,Potential Loyal
C52514,245,2,1064.59,2024-02-11,Germany,Direct,325,532.295,2,3,5,10,At Risk
C52515,64,4,1015.4,2024-05-12,Germany,Direct,234,253.85,3,5,5,13,Loyal
C52516,188,3,454.46999999999997,2024-03-09,Germany,Organic Search,298,151.48999999999998,2,4,3,9,At Risk
C52517,13,1,35.63,2024-12-19,Netherlands,Email,13,35.63,5,2,1,8,New / Promising
C52518,185,5,1937.42,2023-03-26,Spain,Organic Search,647,387.48400000000004,2,5,5,12,At Risk
C52519,592,2,258.53000000000003,2023-03-14,Netherlands,Referral,659,129.26500000000001,1,3,2,6,At Risk
C52520,95,6,2112.98,2023-01-14,Germany,Email,718,352.16333333333336,3,5,5,13,Loyal
C52522,404,1,74.27,2023-11-24,Spain,Organic Search,404,74.27,1,2,1,4,Hibernating
C52524,46,2,221.82,2024-08-10,Austria,Referral,144,110.91,4,3,2,9,Potential Loyal
C52525,9,1,36.62,2024-12-23,Germany,Referral,9,36.62,5,2,1,8,New / Promising
C52526,255,1,645.17,2024-04-21,Germany,Organic Search,255,645.17,2,2,4,8,Can't Lose Them
C52527,41,2,490.94,2024-08-14,Netherlands,Organic Search,140,245.47,4,3,3,10,Loyal
C52531,131,2,315.25,2024-05-06,Germany,Paid Social,240,157.625,3,3,3,9,Loyal
C52533,7,5,811.2,2024-07-17,France,Paid Social,168,162.24,5,5,4,14,Champions
C52534,399,1,10.12,2023-11-29,Germany,Referral,399,10.12,1,2,1,4,Hibernating
C52535,263,3,267.24,2023-10-24,Austria,Paid Social,435,89.08,1,4,2,7,At Risk
C52536,11,2,837.6999999999999,2023-11-25,Germany,Paid Social,403,418.84999999999997,5,3,4,12,Loyal
C52538,131,1,152.33,2024-08-23,Netherlands,Organic Search,131,152.33,3,2,2,7,Potential Loyal
C52540,315,2,203.46,2023-10-25,Netherlands,Direct,434,101.73,1,3,2,6,At Risk
C52543,74,2,1107.8,2024-10-06,Austria,Organic Search,87,553.9,3,3,5,11,Loyal
C52544,25,2,163.54000000000002,2024-10-31,Austria,Organic Search,62,81.77000000000001,4,3,2,9,Potential Loyal
C52547,38,5,1377.06,2023-01-27,Germany,Referral,705,275.412,4,5,5,14,Champions
C52550,11,1,432.95,2024-12-21,Netherlands,Organic Search,11,432.95,5,2,3,10,Potential Loyal
C52551,381,1,12.7,2023-12-17,France,Email,381,12.7,1,2,1,4,Hibernating
C52552,127,2,365.1,2024-06-22,Austria,Organic Search,193,182.55,3,3,3,9,Loyal
C52553,148,4,1686.4099999999999,2023-01-04,Germany,Organic Search,728,421.60249999999996,2,5,5,12,At Risk
C52554,34,3,310.89,2024-04-12,France,Direct,264,103.63,4,4,3,11,Loyal
C52555,146,1,85.12,2024-08-08,Germany,Direct,146,85.12,2,2,1,5,Hibernating
C52556,1,2,321.81,2024-12-30,Germany,Organic Search,2,160.905,5,3,3,11,Loyal
C52558,229,2,532.06,2024-01-31,Germany,Email,336,266.03,2,3,3,8,At Risk
C52560,121,3,363.41999999999996,2023-09-23,Spain,Email,466,121.13999999999999,3,4,3,10,Loyal
C52561,330,3,509.13,2023-05-02,Austria,Email,610,169.71,1,4,3,8,At Risk
C52563,24,2,486.88000000000005,2024-09-21,Italy,Organic Search,102,243.44000000000003,4,3,3,10,Loyal
C52564,148,2,211.35,2023-09-18,France,Organic Search,471,105.675,2,3,2,7,At Risk
C52565,427,3,249.2,2023-04-26,Austria,Direct,616,83.06666666666666,1,4,2,7,At Risk
C52566,290,2,449.15,2023-06-06,Germany,Paid Social,575,224.575,1,3,3,7,At Risk
C52567,20,7,1379.58,2024-09-12,Germany,Email,111,197.08285714285714,5,5,5,15,Champions
C52568,33,3,594.16,2024-09-18,Germany,Organic Search,105,198.0533333333333,4,4,4,12,Champions
C52570,507,1,296.79,2023-08-13,France,Organic Search,507,296.79,1,2,3,6,Hibernating
C52571,228,1,374.61,2024-05-18,Germany,Organic Search,228,374.61,2,2,3,7,Hibernating
C52572,404,3,1505.69,2023-06-05,Netherlands,Referral,576,501.8966666666667,1,4,5,10,At Risk
C52575,13,5,1048.49,2024-11-22,Italy,Paid Social,40,209.698,5,5,5,15,Champions
C52576,129,1,320.28,2024-08-25,Netherlands,Direct,129,320.28,3,2,3,8,Potential Loyal
C52577,85,2,87.66,2024-06-29,Italy,Organic Search,186,43.83,3,3,1,7,Needs Attention
C52578,429,1,185.13,2023-10-30,France,Organic Search,429,185.13,1,2,2,5,Hibernating
C52580,8,6,2921.49,2024-12-13,France,Organic Search,19,486.91499999999996,5,5,5,15,Champions
C52583,669,1,21.97,2023-03-04,Spain,Paid Social,669,21.97,1,2,1,4,Hibernating
C52584,96,1,36.62,2024-09-27,Netherlands,Email,96,36.62,3,2,1,6,Needs Attention
C52585,37,2,64.52,2024-06-03,Austria,Paid Social,212,32.26,4,3,1,8,New / Promising
C52588,34,1,365.28,2024-11-28,Germany,Paid Social,34,365.28,4,2,3,9,Potential Loyal
C52589,108,1,12.2,2024-09-15,Italy,Email,108,12.2,3,2,1,6,Needs Attention
C52590,309,1,238.5,2024-02-27,Germany,Paid Social,309,238.5,1,2,2,5,Hibernating
C52591,29,1,25.81,2024-12-03,Germany,Organic Search,29,25.81,4,2,1,7,New / Promising
C52592,37,1,57.31,2024-11-25,Germany,Paid Social,37,57.31,4,2,1,7,New / Promising
C52595,117,2,315.79,2023-11-14,Spain,Email,414,157.895,3,3,3,9,Loyal
C52598,565,1,47.7,2023-06-16,Austria,Organic Search,565,47.7,1,2,1,4,Hibernating
C52600,17,1,79.39,2024-12-15,Netherlands,Organic Search,17,79.39,5,2,1,8,New / Promising
C52602,328,1,263.82,2024-02-08,Germany,Email,328,263.82,1,2,2,5,Hibernating
C52603,414,1,983.96,2023-11-14,Germany,Organic Search,414,983.96,1,2,5,8,Can't Lose Them
C52605,127,1,407.24,2024-08-27,Italy,Paid Social,127,407.24,3,2,3,8,Potential Loyal
C52608,40,2,402.52,2024-07-12,Netherlands,Email,173,201.26,4,3,3,10,Loyal
C52609,23,2,79.52,2024-03-30,Germany,Email,277,39.76,5,3,1,9,New / Promising
C52610,197,1,129.12,2024-06-18,Germany,Direct,197,129.12,2,2,2,6,Hibernating
C52611,26,3,1030.26,2024-11-05,Germany,Organic Search,57,343.42,4,4,5,13,Champions
C52613,252,4,2631.71,2023-06-22,Germany,Email,559,657.9275,2,5,5,12,At Risk
C52614,9,5,2180.64,2024-06-09,Germany,Email,206,436.128,5,5,5,15,Champions
C52615,27,3,621.98,2023-06-03,Germany,Paid Social,578,207.32666666666668,4,4,4,12,Champions
C52616,398,2,223.37,2023-09-05,Germany,Paid Social,484,111.685,1,4,2,7,At Risk
C52622,197,1,70.84,2024-06-18,France,Organic Search,197,70.84,2,2,1,5,Hibernating
C52623,273,1,491.21999999999997,2024-04-03,Germany,Organic Search,273,491.21999999999997,1,2,3,6,Hibernating
C52624,12,3,2679.02,2024-10-29,Netherlands,Email,64,893.0066666666667,5,4,5,14,Champions
C52625,8,2,440.07,2024-11-10,France,Direct,52,220.035,5,4,3,12,Loyal
C52626,242,1,71.47999999999999,2024-05-04,Netherlands,Paid Social,242,71.47999999999999,2,2,1,5,Hibernating
C52627,509,1,136.83,2023-08-11,France,Organic Search,509,136.83,1,2,2,5,Hibernating
C52629,659,1,183.66000000000003,2023-03-14,Germany,Organic Search,659,183.66000000000003,1,2,2,5,Hibernating
C52630,67,7,1888.9399999999998,2023-11-21,Germany,Direct,407,269.8485714285714,3,5,5,13,Loyal
C52633,318,3,813.22,2023-06-05,Germany,Paid Social,576,271.0733333333333,1,4,4,9,At Risk
C52637,543,1,92.57000000000001,2023-07-08,Netherlands,Direct,543,92.57000000000001,1,2,1,4,Hibernating
C52639,8,2,731.8900000000001,2024-12-14,Austria,Direct,18,365.94500000000005,5,4,4,13,Champions
C52640,100,1,999.88,2024-09-23,Italy,Direct,100,999.88,3,2,5,10,Potential Loyal
C52641,89,3,2040.1499999999999,2023-04-15,Italy,Organic Search,627,680.05,3,4,5,12,Loyal
C52642,637,1,27.06,2023-04-05,France,Paid Social,637,27.06,1,2,1,4,Hibernating
C52644,153,2,66.12,2023-03-01,Netherlands,Paid Social,672,33.06,2,4,1,7,At Risk
C52645,27,4,954.65,2023-06-07,Netherlands,Organic Search,574,238.6625,4,5,4,13,Champions
C52646,99,6,2827.8399999999997,2023-04-03,Netherlands,Organic Search,639,471.3066666666666,3,5,5,13,Loyal
C52647,4,2,986.0699999999999,2024-12-16,Germany,Organic Search,16,493.03499999999997,5,4,5,14,Champions
C52649,2,2,561.92,2023-12-26,Germany,Paid Social,372,280.96,5,4,4,13,Champions
C52650,3,1,120.96,2024-12-29,Germany,Email,3,120.96,5,2,1,8,New / Promising
C52651,604,1,182.51000000000002,2023-05-08,Germany,Direct,604,182.51000000000002,1,2,2,5,Hibernating
C52652,6,4,564.44,2024-12-09,Italy,Organic Search,23,141.11,5,5,4,14,Champions
C52653,1,2,428.97,2024-12-14,Germany,Referral,18,214.485,5,4,3,12,Loyal
C52655,131,1,46.81,2024-08-23,Italy,Organic Search,131,46.81,3,2,1,6,Needs Attention
C52656,390,1,325.59,2023-12-08,Germany,Organic Search,390,325.59,1,2,3,6,Hibernating
C52658,602,1,10.19,2023-05-10,Netherlands,Paid Social,602,10.19,1,2,1,4,Hibernating
C52659,1,2,371.77,2024-12-30,Germany,Paid Social,2,185.885,5,4,3,12,Loyal
C52661,291,2,108.2,2024-01-13,Austria,Organic Search,354,54.1,1,4,1,6,At Risk
C52662,5,3,857.0799999999999,2024-12-18,Austria,Email,14,285.6933333333333,5,4,4,13,Champions
C52663,27,2,255.66,2024-03-03,Austria,Organic Search,304,127.83,4,4,2,10,Potential Loyal
C52665,9,5,1255.64,2023-10-16,Germany,Direct,443,251.12800000000001,5,5,5,15,Champions
C52666,187,1,17.6,2024-06-28,Austria,Email,187,17.6,2,2,1,5,Hibernating
C52667,535,3,729.63,2023-01-24,Germany,Email,708,243.21,1,4,4,9,At Risk
C52668,132,2,416.54,2023-10-31,Netherlands,Email,428,208.27,3,4,3,10,Loyal
C52669,29,1,103.77,2024-12-03,Austria,Email,29,103.77,4,2,1,7,New / Promising
C52670,220,1,197.52,2024-05-26,Austria,Direct,220,197.52,2,2,2,6,Hibernating
C52672,109,4,1113.72,2023-11-14,Germany,Paid Social,414,278.43,3,5,5,13,Loyal
C52675,29,3,1435.32,2024-11-19,Netherlands,Organic Search,43,478.44,4,4,5,13,Champions
C52676,1,2,119.30999999999999,2024-12-31,Austria,Paid Social,1,59.654999999999994,5,4,1,10,New / Promising
C52677,214,2,696.0400000000001,2024-04-06,Austria,Email,270,348.02000000000004,2,4,4,10,At Risk
C52678,21,1,272.21000000000004,2024-12-11,France,Email,21,272.21000000000004,5,2,2,9,Potential Loyal
C52680,321,1,400.37,2024-02-15,Germany,Organic Search,321,400.37,1,2,3,6,Hibernating
C52681,333,1,61.28,2024-02-03,Germany,Organic Search,333,61.28,1,2,1,4,Hibernating
C52683,221,2,1088.46,2024-05-07,Spain,Direct,239,544.23,2,4,5,11,At Risk
C52688,179,2,192.88,2024-05-19,France,Email,227,96.44,2,4,2,8,At Risk
C52690,13,4,2388.8900000000003,2024-05-16,Netherlands,Paid Social,230,597.2225000000001,5,5,5,15,Champions
C52692,483,2,81.92,2023-06-16,Spain,Referral,565,40.96,1,4,1,6,At Risk
C52695,38,3,483.31,2023-05-17,Germany,Direct,595,161.10333333333332,4,4,3,11,Loyal
C52696,6,4,710.72,2024-12-20,Netherlands,Email,12,177.68,5,5,4,14,Champions
C52700,291,3,682.4,2023-11-10,Germany,Direct,418,227.46666666666667,1,4,4,9,At Risk
C52702,167,2,395.41999999999996,2023-08-01,Austria,Direct,519,197.70999999999998,2,4,3,9,At Risk
C52703,31,1,1090.1,2024-12-01,Austria,Referral,31,1090.1,4,2,5,11,Potential Loyal
C52704,21,1,64.52,2024-12-11,Austria,Paid Social,21,64.52,5,2,1,8,New / Promising
C52705,14,5,997.27,2024-09-08,Spain,Organic Search,115,199.454,5,5,5,15,Champions
C52706,171,1,322.55,2024-07-14,Netherlands,Paid Social,171,322.55,2,2,3,7,Hibernating
C52707,10,1,70.65,2024-12-22,Italy,Direct,10,70.65,5,2,1,8,New / Promising
C52709,13,4,792.97,2024-10-10,Netherlands,Referral,83,198.2425,5,5,4,14,Champions
C52710,251,1,23.82,2024-04-25,Austria,Direct,251,23.82,2,2,1,5,Hibernating
C52711,77,2,1197.29,2024-01-30,France,Direct,337,598.645,3,4,5,12,Loyal
C52713,357,1,89.38,2024-01-10,France,Email,357,89.38,1,2,1,4,Hibernating
C52714,27,3,866.26,2023-08-21,Germany,Paid Social,499,288.75333333333333,4,4,4,12,Champions
C52716,140,1,483.98,2024-08-14,Germany,Organic Search,140,483.98,2,2,3,7,Hibernating
C52717,3,1,124.6,2024-12-29,Germany,Organic Search,3,124.6,5,2,1,8,New / Promising
C52719,233,1,231.57000000000002,2024-05-13,Germany,Email,233,231.57000000000002,2,2,2,6,Hibernating
C52720,718,1,455.31,2023-01-14,Germany,Paid Social,718,455.31,1,2,3,6,Hibernating
C52721,113,4,821.4300000000001,2024-01-06,France,Organic Search,361,205.35750000000002,3,5,4,12,Loyal
C52722,76,6,1383.81,2023-04-28,France,Paid Social,614,230.635,3,5,5,13,Loyal
C52723,81,1,185.64999999999998,2024-10-12,Germany,Direct,81,185.64999999999998,3,2,2,7,Potential Loyal
C52725,377,3,734.75,2023-03-09,Germany,Paid Social,664,244.91666666666666,1,4,4,9,At Risk
C52726,92,3,936.96,2024-06-14,Austria,Email,201,312.32,3,4,4,11,Loyal
C52727,221,1,18.83,2024-05-25,Germany,Direct,221,18.83,2,2,1,5,Hibernating
C52728,32,2,143.18,2024-09-17,Germany,Direct,106,71.59,4,4,2,10,Potential Loyal
C52730,32,3,498.05,2023-07-24,France,Email,527,166.01666666666668,4,4,3,11,Loyal
C52731,49,2,289.69,2024-10-16,Germany,Organic Search,77,144.845,4,4,2,10,Potential Loyal
C52732,25,9,4527.72,2024-02-28,Spain,Paid Social,308,503.08000000000004,4,5,5,14,Champions
C52733,242,2,117.97999999999999,2024-03-16,Germany,Organic Search,291,58.989999999999995,2,4,1,7,At Risk
C52734,135,1,201.6,2024-08-19,Austria,Paid Social,135,201.6,2,2,2,6,Hibernating
C52735,116,1,1499.86,2024-09-07,Netherlands,Email,116,1499.86,3,2,5,10,Potential Loyal
C52736,174,2,612.09,2024-02-10,Italy,Paid Social,326,306.045,2,4,4,10,At Risk
C52737,66,7,1378.22,2023-03-08,Italy,Organic Search,665,196.88857142857142,3,5,5,13,Loyal
C52738,88,1,84.65,2024-10-05,Germany,Organic Search,88,84.65,3,2,1,6,Needs Attention
C52739,400,1,40.38,2023-11-28,Austria,Organic Search,400,40.38,1,2,1,4,Hibernating
C52740,97,3,648.04,2023-08-12,Germany,Email,508,216.01333333333332,3,4,4,11,Loyal
C52741,522,1,304.66,2023-07-29,Netherlands,Organic Search,522,304.66,1,2,3,6,Hibernating
C52742,21,6,1480.77,2023-05-26,Netherlands,Organic Search,586,246.795,5,5,5,15,Champions
C52743,10,2,334.54,2024-01-30,Germany,Direct,337,167.27,5,4,3,12,Loyal
C52744,619,1,693.32,2023-04-23,Germany,Organic Search,619,693.32,1,2,4,7,Can't Lose Them
C52747,22,2,897.9399999999999,2024-11-25,Germany,Email,37,448.96999999999997,5,4,4,13,Champions
C52749,189,4,1022.57,2023-09-18,France,Organic Search,471,255.6425,2,5,5,12,At Risk
C52752,21,4,652.16,2024-06-19,Austria,Paid Social,196,163.04,5,5,4,14,Champions
C52753,2,6,2070.5499999999997,2023-05-19,Germany,Referral,593,345.09166666666664,5,5,5,15,Champions
C52755,131,6,1606.4299999999998,2023-03-27,Austria,Direct,646,267.7383333333333,3,5,5,13,Loyal
C52758,167,2,441.06,2023-11-23,Netherlands,Direct,405,220.53,2,4,3,9,At Risk
C52759,83,2,320.96000000000004,2024-06-23,France,Direct,192,160.48000000000002,3,4,3,10,Loyal
C52760,163,1,28.68,2024-07-22,Spain,Referral,163,28.68,2,2,1,5,Hibernating
C52762,284,1,166.5,2024-03-23,Austria,Referral,284,166.5,1,2,2,5,Hibernating
C52764,511,1,266.19,2023-08-09,Germany,Paid Social,511,266.19,1,2,2,5,Hibernating
C52768,132,1,30.56,2024-08-22,Germany,Email,132,30.56,3,2,1,6,Needs Attention
C52769,250,1,107.73,2024-04-26,Austria,Organic Search,250,107.73,2,2,1,5,Hibernating
C52770,444,1,366.22,2023-10-15,Germany,Direct,444,366.22,1,2,3,6,Hibernating
C52771,286,1,1189.8,2024-03-21,Italy,Email,286,1189.8,1,2,5,8,Can't Lose Them
C52772,35,1,15.24,2024-11-27,Germany,Paid Social,35,15.24,4,2,1,7,New / Promising
C52773,95,4,969.3399999999999,2023-06-14,Germany,Paid Social,567,242.33499999999998,3,5,5,13,Loyal
C52774,654,2,344.68,2023-01-29,Germany,Organic Search,703,172.34,1,4,3,8,At Risk
C52775,415,1,93.47999999999999,2023-11-13,France,Email,415,93.47999999999999,1,2,1,4,Hibernating
C52777,40,3,932.4,2024-09-02,Italy,Direct,121,310.8,4,4,4,12,Champions
C52779,30,2,1089.77,2024-11-30,France,Referral,32,544.885,4,4,5,13,Champions
C52781,629,1,411.78000000000003,2023-04-13,France,Email,629,411.78000000000003,1,2,3,6,Hibernating
C52782,620,1,46.86,2023-04-22,Netherlands,Organic Search,620,46.86,1,2,1,4,Hibernating
C52785,241,4,630.59,2024-02-15,Spain,Direct,321,157.6475,2,5,4,11,At Risk
C52787,14,2,342.48,2024-02-22,Germany,Organic Search,314,171.24,5,4,3,12,Loyal
C52789,10,3,732.11,2023-12-30,Germany,Paid Social,368,244.03666666666666,5,4,4,13,Champions
C52790,11,3,356.83,2024-12-19,Germany,Direct,13,118.94333333333333,5,4,3,12,Loyal
C52791,27,1,345.46,2024-12-05,Netherlands,Direct,27,345.46,4,2,3,9,Potential Loyal
C52793,22,4,994.65,2023-01-18,Austria,Paid Social,714,248.6625,5,5,5,15,Champions
C52794,275,1,809.55,2024-04-01,Spain,Email,275,809.55,1,2,4,7,Can't Lose Them
C52795,73,2,702.43,2024-05-14,Italy,Referral,232,351.215,3,4,4,11,Loyal
C52796,564,1,332.28999999999996,2023-06-17,Netherlands,Direct,564,332.28999999999996,1,2,3,6,Hibernating
C52798,171,1,31.26,2024-07-14,Germany,Referral,171,31.26,2,2,1,5,Hibernating
C52799,575,1,60.73,2023-06-06,Germany,Organic Search,575,60.73,1,2,1,4,Hibernating
C52800,151,1,22.43,2024-08-03,Italy,Email,151,22.43,2,2,1,5,Hibernating
C52801,23,1,58.06,2024-12-09,Italy,Referral,23,58.06,5,2,1,8,New / Promising
