customer_id,signup_date,country,acquisition_channel,age
C53502,2022-07-15,FRANCE,Organic Search,43.0
C53503,2024-09-04,Netherlands,Organic Search,18.0
C53504,2022-10-19,GERMANY,Organic Search,24.0
C53505,2022-04-19,Austria,Referral,30.0
C53506,2021-08-24,Spain,Direct,
C53507,2023-07-27,  Germany ,Organic Search,23.0
C53508,2023-05-09,Spain,Email,35.0
C53509,2024-04-28,Spain,Email,59.0
C53510,2023-05-28,France,Email,43.0
C53511,2022-12-10,Spain,Email,41.0
C53512,2022-08-04,Germany,Direct,26.0
C53513,2022-08-31,Germany,Paid Social,18.0
C53514,2024-10-24,GERMANY,Organic Search,23.0
C53515,2022-02-12,France,Email,18.0
C53516,2024-12-20,Germany,Paid Social,39.0
C53517,2022-11-15,Italy,Paid Social,43.0
C53518,2021-09-02,Germany,Organic Search,26.0
C53519,2022-07-13,Germany,Organic Search,40.0
C53520,2021-06-20,Netherlands,Direct,56.0
C53521,2024-06-08,Germany,Organic Search,61.0
C53522,2023-07-28,Austria,Email,47.0
C53523,2022-11-30,Germany,Referral,36.0
C53524,2024-01-22,Italy,Organic Search,47.0
C53525,2023-12-17,Netherlands,Organic Search,54.0
C53526,2024-11-05,Germany,Paid Social,18.0
C53527,2024-11-25,Germany,Paid Social,56.0
C53528,2024-02-12,Germany,Paid Social,31.0
C53529,2024-07-07,Italy,Email,32.0
C53530,2024-06-11,Netherlands,Organic Search,34.0
C53531,2023-07-01,France,Organic Search,42.0
C53532,2024-03-09,Germany,Organic Search,25.0
C53533,2021-08-09,Spain,Paid Social,35.0
C53534,2024-05-05,Germany,Paid Social,44.0
C53535,2024-11-26,Netherlands,Direct,41.0
C53536,2021-08-25,AUSTRIA,Organic Search,43.0
C53537,2024-07-25,Germany,Paid Social,34.0
C53538,2024-10-29,France,Email,46.0
C53539,2022-06-04,Germany,Email,51.0
C53540,2023-08-12,Germany,Email,50.0
C53541,2024-10-24,  Italy ,Organic Search,43.0
C53542,2024-11-24,Netherlands,Email,49.0
C53543,2021-11-28,Spain,Paid Social,48.0
C53544,2022-12-18,France,Referral,70.0
C53545,2024-03-02,Germany,Organic Search,53.0
C53546,2022-05-27,Austria,Email,37.0
C53547,2022-11-12,France,Email,27.0
C53548,2021-03-15,Germany,Email,35.0
C53549,2022-01-20,GERMANY,Organic Search,34.0
C53550,2023-09-28,Netherlands,Email,44.0
C53551,2024-01-12,Austria,Referral,30.0
C53552,2024-01-07,Germany,Paid Social,52.0
C53553,2024-05-27,Spain,Paid Social,21.0
C53554,2023-03-22,Germany,Organic Search,18.0
C53555,2022-08-23,  Germany ,Organic Search,36.0
C53556,2021-02-20,Germany,Referral,28.0
C53557,2022-05-01,Austria,Paid Social,23.0
C53558,2022-10-24,  Germany ,Email,30.0
C53559,2022-03-09,FRANCE,Referral,29.0
C53560,2021-03-06,Germany,Email,38.0
C53561,2022-01-28,Netherlands,Email,31.0
C53562,2024-01-26,Austria,Email,
C53563,2023-12-16,Germany,Paid Social,
C53564,2024-11-01,Italy,Organic Search,50.0
C53565,2024-06-16,Germany,Referral,56.0
C53566,2023-10-04,Germany,Direct,40.0
C53567,2021-12-19,Netherlands,Paid Social,41.0
C53568,2023-09-30,Netherlands,Direct,36.0
C53569,2021-06-28,Germany,Direct,44.0
C53570,2023-04-13,France,Paid Social,43.0
C53571,2023-02-15,Germany,Email,54.0
C53572,2023-04-08,France,Email,18.0
C53573,2022-09-02,Netherlands,Organic Search,35.0
C53574,2024-02-17,Italy,Organic Search,42.0
C53575,2024-07-30,  France ,Paid Social,38.0
C53576,2024-05-17,Netherlands,Referral,27.0
C53577,2023-12-14,France,Paid Social,22.0
C53578,2023-08-29,Germany,Referral,48.0
C53579,2021-04-07,  Germany ,Email,29.0
C53580,2024-03-29,Italy,Email,18.0
C53581,2023-09-06,Germany,Organic Search,
C53582,2022-08-19,Austria,Paid Social,44.0
C53583,2022-11-16,Germany,Organic Search,37.0
C53584,2024-10-31,Austria,Organic Search,27.0
C53585,2023-12-10,Germany,Organic Search,37.0
C53586,2023-06-11,Italy,Organic Search,53.0
C53587,2023-12-06,Netherlands,Organic Search,19.0
C53588,2023-03-20,Germany,Email,19.0
C53589,2023-06-04,Netherlands,Paid Social,30.0
C53590,2022-09-19,Netherlands,Organic Search,38.0
C53591,2023-04-25,Germany,Direct,32.0
C53592,2024-02-17,GERMANY,Paid Social,46.0
C53593,2021-05-02,Austria,Direct,
C53594,2024-06-13,Austria,Email,41.0
C53595,2022-09-07,Germany,Organic Search,45.0
C53596,2024-02-14,Spain,Direct,41.0
C53597,2023-12-31,Germany,Direct,38.0
C53598,2024-01-11,Germany,Email,
C53599,2023-11-21,Netherlands,Paid Social,26.0
C53600,2024-11-23,Germany,Paid Social,
C53601,2023-07-23,Germany,Paid Social,36.0
C53602,2024-04-08,France,Referral,41.0
C53603,2024-03-10,Germany,Paid Social,21.0
C53604,2022-06-22,Germany,Organic Search,39.0
C53605,2022-09-08,NETHERLANDS,Organic Search,27.0
C53606,2023-04-03,France,Organic Search,25.0
C53607,2022-08-30,Spain,Organic Search,30.0
C53608,2023-01-13,Netherlands,Paid Social,25.0
C53609,2023-02-16,FRANCE,Direct,45.0
C53610,2023-11-16,Germany,Organic Search,36.0
C53611,2022-05-24,Austria,Paid Social,48.0
C53612,2024-06-23,GERMANY,Organic Search,33.0
C53613,2023-04-22,Germany,Paid Social,33.0
C53614,2024-03-11,Spain,Email,60.0
C53615,2021-08-16,AUSTRIA,Paid Social,19.0
C53616,2023-06-04,Netherlands,Direct,53.0
C53617,2021-03-30,GERMANY,Direct,58.0
C53618,2024-02-06,Germany,Referral,47.0
C53619,2022-12-10,France,Referral,34.0
C53620,2024-11-14,  Austria ,Paid Social,55.0
C53621,2022-11-11,France,Email,34.0
C53622,2023-09-29,Germany,Paid Social,30.0
C53623,2022-07-28,Germany,Referral,33.0
C53624,2023-12-05,Netherlands,Organic Search,31.0
C53625,2023-05-31,  Netherlands ,Organic Search,27.0
C53626,2023-01-18,Germany,Organic Search,
C53627,2022-04-25,GERMANY,Email,29.0
C53628,2021-10-24,Germany,Email,38.0
C53629,2021-11-11,Germany,Organic Search,21.0
C53630,2024-12-31,France,Paid Social,38.0
C53631,2023-03-18,Germany,Paid Social,24.0
C53632,2021-01-07,Netherlands,Referral,24.0
C53633,2024-11-17,Austria,Organic Search,37.0
C53634,2021-03-05,Italy,Organic Search,51.0
C53635,2023-03-27,Italy,Email,43.0
C53636,2024-03-23,Germany,Email,44.0
C53637,2024-10-11,Germany,Referral,36.0
C53638,2024-03-18,Germany,Email,34.0
C53639,2023-05-26,Netherlands,Direct,47.0
C53640,2024-12-08,Germany,Paid Social,31.0
C53641,2021-04-30,Germany,Paid Social,48.0
C53642,2024-12-19,Germany,Direct,53.0
C53643,2024-08-08,Germany,Organic Search,28.0
C53644,2024-10-25,NETHERLANDS,Referral,30.0
C53645,2022-07-23,Netherlands,Organic Search,
C53646,2021-12-29,FRANCE,Paid Social,20.0
C53647,2024-01-23,Spain,Organic Search,32.0
C53648,2023-08-01,Germany,Email,54.0
C53649,2023-08-10,Germany,Referral,25.0
C53650,2024-10-21,  Germany ,Organic Search,54.0
C53651,2023-12-05,  Netherlands ,Organic Search,33.0
C53652,2022-10-22,Netherlands,Paid Social,63.0
C53653,2023-03-01,GERMANY,Organic Search,30.0
C53654,2021-12-10,Italy,Paid Social,36.0
C53655,2022-04-05,Germany,Direct,27.0
C53656,2021-12-31,Germany,Organic Search,30.0
C53657,2024-06-29,Netherlands,Paid Social,54.0
C53658,2024-03-09,Italy,Paid Social,44.0
C53659,2023-08-19,Netherlands,Organic Search,50.0
C53660,2023-01-24,Italy,Organic Search,22.0
C53661,2024-01-29,Germany,Email,46.0
C53662,2024-07-02,Netherlands,Email,26.0
C53663,2024-09-08,Spain,Referral,
C53664,2023-09-09,FRANCE,Paid Social,41.0
C53665,2024-07-09,Germany,Email,41.0
C53666,2023-07-27,Italy,Direct,39.0
C53667,2023-06-10,Germany,Direct,47.0
C53668,2024-08-24,Germany,Direct,48.0
C53669,2023-02-10,Spain,Organic Search,56.0
C53670,2023-02-23,Spain,Direct,24.0
C53671,2022-10-12,Italy,Referral,56.0
C53672,2023-08-05,Spain,Referral,
C53673,2023-09-06,Germany,Email,
C53674,2024-01-20,ITALY,Direct,
C53675,2023-04-12,France,Paid Social,21.0
C53676,2022-05-21,Netherlands,Referral,32.0
C53677,2024-08-25,Germany,Email,62.0
C53678,2022-12-13,Austria,Referral,
C53679,2024-10-19,FRANCE,Referral,31.0
C53680,2022-05-02,  Spain ,Organic Search,30.0
C53681,2023-09-25,Germany,Paid Social,22.0
C53682,2023-08-27,Germany,Paid Social,48.0
C53683,2024-07-18,France,Referral,37.0
C53684,2021-12-21,Germany,Email,63.0
C53685,2024-10-07,Netherlands,Referral,46.0
C53686,2023-08-21,GERMANY,Referral,48.0
C53687,2023-10-26,  FRANCE ,Email,35.0
C53688,2023-07-25,Germany,Organic Search,25.0
C53689,2021-04-21,Germany,Email,28.0
C53690,2023-07-09,Netherlands,Direct,22.0
C53691,2022-08-07,Germany,Email,
C53692,2022-12-09,Germany,Direct,33.0
C53693,2024-01-07,Germany,Direct,49.0
C53694,2023-07-09,Germany,Paid Social,40.0
C53695,2021-09-13,Netherlands,Email,34.0
C53696,2021-07-27,Germany,Paid Social,24.0
C53697,2022-03-23,Germany,Paid Social,42.0
C53698,2022-04-02,Netherlands,Organic Search,35.0
C53699,2023-11-21,France,Organic Search,49.0
C53700,2022-03-08,Netherlands,Organic Search,29.0
C53701,2024-09-09,Germany,Email,45.0
C53702,2022-05-06,ITALY,Organic Search,58.0
C53703,2021-09-08,Germany,Paid Social,41.0
C53704,2024-09-03,  Germany ,Paid Social,47.0
C53705,2022-09-27,SPAIN,Paid Social,45.0
C53706,2023-04-05,Netherlands,Direct,61.0
C53707,2024-11-23,Netherlands,Paid Social,42.0
C53708,2024-11-09,  Spain ,Organic Search,
C53709,2024-03-20,Germany,Direct,38.0
C53710,2021-07-17,Spain,Referral,29.0
C53711,2023-11-04,NETHERLANDS,Email,24.0
C53712,2024-12-21,Germany,Referral,53.0
C53713,2024-11-11,Germany,Organic Search,26.0
C53714,2021-10-12,Germany,Referral,47.0
C53715,2023-02-23,ITALY,Organic Search,43.0
C53716,2022-10-28,Germany,Paid Social,49.0
C53717,2021-12-02,Germany,Organic Search,32.0
C53718,2024-02-27,Netherlands,Referral,29.0
C53719,2022-08-24,AUSTRIA,Organic Search,43.0
C53720,2022-12-12,Germany,Organic Search,34.0
C53721,2021-09-06,Austria,Organic Search,
C53722,2023-07-10,France,Email,61.0
C53723,2022-01-29,Spain,Organic Search,29.0
C53724,2023-04-14,Germany,Paid Social,26.0
C53725,2021-12-31,Germany,Paid Social,35.0
C53726,2024-11-18,Netherlands,Referral,53.0
C53727,2022-01-03,GERMANY,Organic Search,18.0
C53728,2023-08-09,France,Direct,52.0
C53729,2022-04-13,Germany,Paid Social,27.0
C53730,2021-08-04,  Austria ,Organic Search,41.0
C53731,2022-04-23,Spain,Organic Search,
C53732,2021-06-11,Spain,Organic Search,62.0
C53733,2021-12-22,Italy,Paid Social,39.0
C53734,2023-07-04,Spain,Organic Search,30.0
C53735,2024-01-10,France,Direct,34.0
C53736,2021-08-30,Germany,Paid Social,39.0
C53737,2023-04-26,Spain,Organic Search,40.0
C53738,2023-10-20,  Italy ,Paid Social,43.0
C53739,2022-06-18,Italy,Organic Search,38.0
C53740,2023-01-21,Austria,Organic Search,21.0
C53741,2021-07-24,Germany,Organic Search,34.0
C53742,2022-05-25,Italy,Organic Search,45.0
C53743,2023-05-30,Italy,Organic Search,30.0
C53744,2024-12-23,Netherlands,Direct,46.0
C53745,2024-12-28,Spain,Email,38.0
C53746,2024-12-12,  France ,Direct,35.0
C53747,2023-04-02,Italy,Organic Search,52.0
C53748,2021-08-14,Germany,Direct,18.0
C53749,2022-11-10,Spain,Paid Social,30.0
C53750,2022-06-24,Germany,Organic Search,53.0
C53751,2021-02-15,Germany,Referral,60.0
C53752,2021-09-18,Germany,Organic Search,65.0
C53753,2023-05-13,France,Paid Social,39.0
C53754,2022-12-04,GERMANY,Referral,43.0
C53755,2022-03-13,Italy,Email,48.0
C53756,2024-03-21,France,Paid Social,53.0
C53757,2022-12-30,Spain,Paid Social,
C53758,2024-08-10,Germany,Organic Search,49.0
C53759,2022-06-30,Germany,Direct,
C53760,2023-08-29,Austria,Organic Search,44.0
C53761,2022-03-20,Netherlands,Organic Search,27.0
C53762,2023-07-06,France,Organic Search,34.0
C53763,2022-01-18,Austria,Direct,32.0
C53764,2022-02-05,Spain,Referral,24.0
C53765,2023-11-26,Netherlands,Paid Social,18.0
C53766,2022-08-07,Italy,Direct,33.0
C53767,2022-02-26,Austria,Organic Search,
C53768,2024-10-26,Netherlands,Direct,39.0
C53769,2021-05-10,Germany,Organic Search,45.0
C53770,2023-10-01,Germany,Paid Social,40.0
C53771,2023-09-10,Germany,Organic Search,35.0
C53772,2022-07-16,Austria,Direct,27.0
C53773,2023-05-12,NETHERLANDS,Direct,49.0
C53774,2021-08-31,Germany,Email,
C53775,2024-03-27,Netherlands,Organic Search,33.0
C53776,2022-05-28,Germany,Organic Search,36.0
C53777,2022-04-07,Germany,Paid Social,29.0
C53778,2022-10-27,Italy,Paid Social,32.0
C53779,2024-09-29,Germany,Organic Search,31.0
C53780,2024-06-15,Germany,Email,35.0
C53781,2024-11-11,France,Email,46.0
C53782,2024-01-10,Germany,Direct,43.0
C53783,2024-01-23,Austria,Paid Social,57.0
C53784,2023-06-17,Italy,Paid Social,53.0
C53785,2024-10-02,Netherlands,Paid Social,61.0
C53786,2023-07-26,Netherlands,Organic Search,45.0
C53787,2022-12-27,Germany,Email,45.0
C53788,2023-12-28,France,Referral,32.0
C53789,2023-09-08,  Germany ,Organic Search,48.0
C53790,2021-11-20,Germany,Paid Social,30.0
C53791,2023-02-19,Spain,Direct,20.0
C53792,2022-10-25,France,Paid Social,56.0
C53793,2024-08-05,France,Paid Social,23.0
C53794,2023-01-30,Germany,Email,43.0
C53795,2024-07-10,Spain,Email,27.0
C53796,2023-04-28,Germany,Organic Search,52.0
C53797,2024-05-01,GERMANY,Referral,53.0
C53798,2021-12-14,Spain,Direct,
C53799,2024-10-21,France,Organic Search,53.0
C53800,2023-06-17,Italy,Organic Search,38.0
C53801,2022-08-01,Germany,Email,65.0
C53802,2022-07-01,  Austria ,Email,47.0
C53803,2022-08-09,ITALY,Paid Social,27.0
C53804,2023-01-13,France,Paid Social,39.0
C53805,2024-03-23,Netherlands,Email,36.0
C53806,2024-11-14,Germany,Paid Social,35.0
C53807,2024-01-30,AUSTRIA,Organic Search,18.0
C53808,2023-09-09,Spain,Organic Search,43.0
C53809,2023-05-06,Netherlands,Paid Social,21.0
C53810,2024-07-17,Italy,Direct,18.0
C53811,2024-08-08,Netherlands,Email,34.0
C53812,2022-09-23,France,Paid Social,
C53813,2024-11-18,Germany,Direct,28.0
C53814,2023-02-22,  Netherlands ,Paid Social,18.0
C53815,2024-06-18,  Spain ,Paid Social,28.0
C53816,2024-11-30,Netherlands,Organic Search,36.0
C53817,2024-03-08,Germany,Referral,30.0
C53818,2022-02-05,France,Email,43.0
C53819,2023-10-26,Austria,Referral,55.0
C53820,2021-11-09,Italy,Paid Social,44.0
C53821,2024-06-07,Germany,Paid Social,50.0
C53822,2022-09-05,Germany,Organic Search,51.0
C53823,2024-02-28,Germany,Direct,26.0
C53824,2024-10-07,Germany,Organic Search,43.0
C53825,2022-03-14,Italy,Email,50.0
C53826,2023-02-19,France,Email,33.0
C53827,2024-01-05,France,Organic Search,29.0
C53828,2023-03-28,Germany,Paid Social,44.0
C53829,2022-03-03,France,Organic Search,20.0
C53830,2021-04-01,Italy,Email,25.0
C53831,2023-03-10,France,Direct,30.0
C53832,2024-01-07,Germany,Paid Social,43.0
C53833,2023-10-12,Germany,Direct,41.0
C53834,2022-01-25,Italy,Organic Search,50.0
C53835,2023-05-09,Italy,Paid Social,27.0
C53836,2023-01-17,Germany,Direct,26.0
C53837,2022-08-24,  Netherlands ,Direct,44.0
C53838,2024-04-05,Germany,Paid Social,28.0
C53839,2022-10-19,France,Email,31.0
C53840,2023-08-31,Germany,Direct,18.0
C53841,2024-10-20,AUSTRIA,Referral,41.0
C53842,2023-08-30,Italy,Email,56.0
C53843,2023-12-01,Germany,Organic Search,26.0
C53844,2021-07-27,France,Organic Search,50.0
C53845,2022-03-09,GERMANY,Email,37.0
C53846,2021-10-01,Germany,Paid Social,
C53847,2024-05-13,  Germany ,Organic Search,27.0
C53848,2024-07-25,Germany,Organic Search,27.0
C53849,2022-03-25,Italy,Paid Social,34.0
C53850,2022-05-23,Germany,Paid Social,43.0
C53851,2022-11-09,Spain,Paid Social,60.0
C53852,2023-11-01,Germany,Paid Social,21.0
C53853,2023-12-07,France,Organic Search,32.0
C53854,2024-02-18,France,Direct,27.0
C53855,2024-10-02,Italy,Email,23.0
C53856,2022-09-27,GERMANY,Organic Search,39.0
C53857,2024-01-18,Germany,Paid Social,38.0
C53858,2023-09-24,Austria,Paid Social,18.0
C53859,2022-10-13,Austria,Email,38.0
C53860,2024-10-04,Netherlands,Email,24.0
C53861,2021-09-18,Germany,Email,38.0
C53862,2024-03-17,Germany,Email,53.0
C53863,2024-04-03,Spain,Organic Search,44.0
C53864,2024-10-12,Netherlands,Organic Search,40.0
C53865,2023-08-05,Netherlands,Organic Search,32.0
C53866,2022-11-07,Germany,Paid Social,39.0
C53867,2024-07-17,GERMANY,Paid Social,45.0
C53868,2024-05-19,Italy,Referral,
C53869,2023-07-13,Austria,Organic Search,37.0
C53870,2024-05-16,Germany,Email,41.0
C53871,2022-08-14,Italy,Organic Search,
C53872,2023-10-30,Netherlands,Paid Social,29.0
C53873,2024-08-24,Germany,Email,46.0
C53874,2022-11-01,Germany,Organic Search,48.0
C53875,2023-06-21,Austria,Paid Social,39.0
C53876,2024-11-15,Germany,Paid Social,56.0
C53877,2024-06-16,France,Email,
C53878,2024-09-14,Austria,Organic Search,35.0
C53879,2023-02-08,Germany,Direct,23.0
C53880,2024-12-28,Italy,Direct,55.0
C53881,2022-01-18,Germany,Referral,47.0
C53882,2023-08-05,Germany,Organic Search,60.0
C53883,2023-06-16,Netherlands,Email,64.0
C53884,2024-06-17,Netherlands,Organic Search,23.0
C53885,2024-10-05,France,Direct,23.0
C53886,2024-04-07,Netherlands,Paid Social,18.0
C53887,2023-12-13,Spain,Organic Search,49.0
C53888,2023-04-08,Austria,Paid Social,46.0
C53889,2023-07-25,Spain,Referral,39.0
C53890,2023-07-24,Germany,Direct,23.0
C53891,2021-03-06,Germany,Paid Social,37.0
C53892,2023-07-16,France,Paid Social,40.0
C53893,2024-08-14,Germany,Referral,47.0
C53894,2024-03-14,Austria,Referral,41.0
C53895,2024-06-14,Germany,Referral,46.0
C53896,2023-02-16,Germany,Paid Social,37.0
C53897,2023-08-18,Germany,Email,52.0
C53898,2021-04-14,Germany,Direct,46.0
C53899,2023-02-05,Germany,Organic Search,24.0
C53900,2023-06-09,NETHERLANDS,Paid Social,55.0
C53901,2022-07-24,Netherlands,Organic Search,53.0
C53902,2021-04-07,Germany,Paid Social,
C53903,2024-02-22,Germany,Referral,41.0
C53904,2023-04-18,Spain,Organic Search,58.0
C53905,2023-03-23,Germany,Paid Social,18.0
C53906,2022-07-15,France,Organic Search,53.0
C53907,2023-08-29,FRANCE,Direct,32.0
C53908,2023-04-22,FRANCE,Referral,51.0
C53909,2023-06-09,Spain,Paid Social,39.0
C53910,2023-10-20,Netherlands,Email,23.0
C53911,2021-01-21,Italy,Organic Search,32.0
C53912,2024-10-04,Spain,Referral,50.0
C53913,2021-07-22,Germany,Email,
C53914,2023-05-09,GERMANY,Organic Search,31.0
C53915,2022-05-02,Germany,Direct,30.0
C53916,2023-08-11,Germany,Organic Search,46.0
C53917,2022-09-03,France,Email,59.0
C53918,2024-08-18,Germany,Organic Search,18.0
C53919,2023-02-24,Germany,Email,72.0
C53920,2023-12-26,Germany,Organic Search,40.0
C53921,2022-07-13,Netherlands,Organic Search,45.0
C53922,2021-03-03,Netherlands,Paid Social,33.0
C53923,2023-03-07,Italy,Direct,38.0
C53924,2023-08-27,Germany,Organic Search,40.0
C53925,2023-05-21,Germany,Email,25.0
C53926,2024-11-26,  Italy ,Paid Social,28.0
C53927,2024-03-11,Netherlands,Referral,52.0
C53928,2024-12-27,DE,Organic Search,19.0
C53929,2022-09-27,France,Email,43.0
C53930,2024-06-07,Germany,Direct,34.0
C53931,2023-09-19,Spain,Paid Social,26.0
C53932,2023-11-25,Netherlands,Paid Social,62.0
C53933,2024-12-18,France,Direct,27.0
C53934,2024-01-13,France,Paid Social,24.0
C53935,2024-09-26,Germany,Paid Social,36.0
C53936,2024-04-01,GERMANY,Organic Search,29.0
C53937,2021-11-27,Austria,Referral,38.0
C53938,2024-03-03,France,Direct,40.0
C53939,2023-06-22,Germany,Email,41.0
C53940,2024-10-15,Germany,Email,
C53941,2024-06-25,Italy,Paid Social,30.0
C53942,2021-10-08,Germany,Organic Search,46.0
C53943,2021-12-11,Germany,Organic Search,37.0
C53944,2021-07-18,Netherlands,Organic Search,32.0
C53945,2023-07-04,Austria,Organic Search,56.0
C53946,2021-08-15,Netherlands,Email,
C53947,2024-03-30,Spain,Organic Search,51.0
C53948,2023-09-15,Germany,Organic Search,53.0
C53949,2024-07-25,Italy,Paid Social,53.0
C53950,2022-09-02,Spain,Organic Search,46.0
C53951,2023-08-05,FRANCE,Organic Search,38.0
C53952,2021-11-06,Netherlands,Organic Search,37.0
C53953,2024-09-12,Germany,Organic Search,35.0
C53954,2022-03-03,  France ,Paid Social,18.0
C53955,2021-10-04,Germany,Referral,47.0
C53956,2022-04-28,Germany,Direct,41.0
C53957,2024-06-25,ITALY,Referral,48.0
C53958,2021-10-12,Germany,Email,37.0
C53959,2023-11-28,NETHERLANDS,Direct,46.0
C53960,2024-04-23,Germany,Paid Social,21.0
C53961,2024-04-28,Germany,Email,24.0
C53962,2022-03-31,Germany,Paid Social,18.0
C53963,2021-06-28,  Germany ,Paid Social,36.0
C53964,2023-05-07,Netherlands,Paid Social,29.0
C53965,2022-04-23,  Italy ,Organic Search,27.0
C53966,2024-03-03,France,Referral,42.0
C53967,2022-12-29,Italy,Organic Search,33.0
C53968,2023-05-07,Netherlands,Email,21.0
C53969,2021-10-28,Netherlands,Direct,69.0
C53970,2023-10-04,Germany,Paid Social,38.0
C53971,2022-03-23,Germany,Organic Search,25.0
C53972,2024-02-10,SPAIN,Paid Social,30.0
C53973,2021-07-22,France,Paid Social,36.0
C53974,2024-12-09,Germany,Direct,36.0
C53975,2024-02-16,Austria,Email,54.0
C53976,2022-03-16,Germany,Email,37.0
C53977,2021-02-15,Austria,Paid Social,60.0
C53978,2022-11-26,GERMANY,Email,33.0
C53979,2022-01-19,Italy,Email,43.0
C53980,2022-05-22,  GERMANY ,Organic Search,50.0
C53981,2024-08-31,Germany,Organic Search,52.0
C53982,2023-11-15,Netherlands,Organic Search,54.0
C53983,2022-03-06,Germany,Paid Social,35.0
C53984,2023-09-21,Italy,Direct,38.0
C53985,2022-07-25,Netherlands,Email,18.0
C53986,2024-12-09,Germany,Paid Social,
C53987,2021-04-12,Germany,Direct,51.0
C53988,2024-04-08,Italy,Organic Search,49.0
C53989,2024-05-21,Netherlands,Organic Search,37.0
C53990,2021-07-12,Spain,Direct,58.0
C53991,2022-02-25,Germany,Direct,33.0
C53992,2023-02-07,Italy,Email,29.0
C53993,2024-08-26,France,Organic Search,32.0
C53994,2023-08-28,  Netherlands ,Direct,25.0
C53995,2024-01-14,Germany,Referral,45.0
C53996,2024-06-01,Germany,Email,41.0
C53997,2024-07-17,Italy,Organic Search,45.0
C53998,2023-06-12,Italy,Paid Social,33.0
C53999,2023-07-23,Germany,Referral,37.0
